transect_id,along_baseline_m,transect_center_x_utm,transect_center_y_utm,transect_center_longitude,transect_center_latitude,distance_to_1952_m,distance_to_1990_m,distance_to_1995_m,distance_to_2000_m,distance_to_2005_m,distance_to_2010_m,distance_to_2015_m,distance_to_2020_m,distance_to_2025_m,NSM_meters,SCE_meters,EPR_m_per_year,EPRunc_m_per_year,LRR_m_per_year,LSE_meters,LCI_m_per_year,LR2,num_intersections
163.0,81500.0,223689.14504247587,2452031.3902210193,90.32095816630702,22.151485428497324,,,3103.4937567299057,3075.6761598215962,3103.4937567299057,,3103.4937567299057,3103.4937567299057,3103.4937567299057,0.0,27.817596908309497,0.0,0.37267799624996495,0.3973942415487199,11.557501747175703,0.9312599734767607,0.17142857142855827,6
164.0,82000.0,223689.14504247587,2452531.3902210193,90.32087269328336,22.155997665767302,,,2750.5996140272764,2889.6835149464023,2750.5996140272764,,2750.5996140272764,2834.049974193651,2750.5996140272764,0.0,139.08390091912588,0.0,0.37267799624996495,-0.7947648679003829,66.35615151833602,5.346728839395267,0.024489776182502476,6
165.0,82500.0,223689.14504247587,2453031.3902210193,90.32078719827565,22.16050990022876,4259.682598234358,,2592.4408868438622,2731.5205609182885,2592.440891107224,,2592.44088882659,2675.8887168075307,2592.44088882659,-1667.2417094077682,1667.2417113904958,-22.838927526133812,0.21659436028550544,-22.77099939450572,295.88934904987127,9.960139764533858,0.8093267999439675,7
166.0,83000.0,223689.14504247587,2453531.3902210193,90.32070168128078,22.165022131881212,3630.89541494305,,2211.773137823766,2183.9580102703185,2462.109348007769,,2406.4791362392716,2406.4791360910167,2406.4791362392716,-1224.4162787037785,1446.9374046727316,-16.7728257356682,0.21659436028550544,-16.46451661218593,319.99002053587617,10.771409440818374,0.6548603536007777,7
167.0,83500.0,223689.14504247587,2454031.3902210193,90.32061614229558,22.16953436072417,3788.728590024606,,2081.459708350012,2081.459708350012,2081.459708350012,,,,,-1707.268881674594,1707.268881674594,-32.212620408954606,0.29832808114796033,-34.567873869675836,175.3221073769072,12.140917576089446,0.971878515185601,4
168.0,84000.0,223689.14504247587,2454531.3902210193,90.3205305813169,22.17404658675714,3125.900651947217,,2646.490856719058,2646.490856719058,2646.490856719058,,,,,-479.40979522815906,479.40979522815906,-9.045467834493568,0.29832808114796033,-9.706834998993775,49.23134047525609,3.4092314757859747,0.9718785151856015,4
169.0,84500.0,223689.14504247587,2455031.3902210193,90.32044499834161,22.178558809979627,2374.3397585255734,,3239.297632849746,3239.297647091531,3322.734358976537,,,,,948.3946004509635,948.3946004509635,17.894237744357802,0.29832808114796033,18.310971873302194,55.997162506347905,3.8777593120239016,0.9895897139668707,4
170.0,85000.0,223689.14504247587,2455531.3902210193,90.32035939336656,22.18307103039115,1961.1182600453612,,3748.6321332024527,3748.6321332024527,,,,,,1787.5138731570914,1787.5138731570914,37.2398723574394,0.3755782578608322,38.933404130516095,138.27230660067605,23.39371005396301,0.9910244135950221,3
171.0,85500.0,223689.14504247587,2456031.3902210193,90.3202737663886,22.187583247991206,3063.7194035995344,,3840.7798968738643,3812.9695618124097,,,,,,749.2501582128752,777.0604932743299,15.609378296101568,0.3755782578608322,16.572177388633534,78.60995195588634,13.299687179753578,0.9841003299653585,3
172.0,86000.0,223689.14504247587,2456531.3902210193,90.32018811740457,22.19209546277932,3586.101429103961,,2709.3029535076057,,,,,,,-876.7984755963553,876.7984755963553,-20.390662223171052,0.4192501483097662,,,,,2
